,Year,Month,Day,Temp high (°C),Temp avg (°C),Temp low (°C),Dew Point high (°C),Dew Point avg (°C),Dew Point low (°C),Humidity (%) high,Humidity (%) avg,Humidity (%) low,Sea Level Press. (hPa) high,Sea Level Press. (hPa) avg,Sea Level Press. (hPa) low,Visibility (km) high,Visibility (km) avg,Visibility (km) low,Wind (km/h) low,Wind (km/h) avg,Wind (km/h) high,Precip. (mm) sum,WeatherEvent
996,2011,Sep,24,24,23,21,22,21,19,100,90,79,1019,1016,1013,16,14,4,14,3,24,0,
997,2011,Sep,25,27,24,21,21,20,18,97,80,62,1020,1018,1016,16,16,13,11,1,16,0,
998,2011,Sep,26,27,23,20,21,20,19,97,86,74,1017,1015,1014,16,14,10,14,2,19,0,
999,2011,Sep,27,25,23,21,21,21,19,100,91,82,1016,1015,1014,16,9,4,19,6,24,0,
1000,2011,Sep,28,23,22,20,21,20,19,100,92,84,1016,1014,1011,16,13,4,21,9,29,2.79,Rain
1001,2011,Sep,29,23,19,16,22,19,13,100,89,78,1011,1006,1002,16,7,1,27,7,47,10.16,Rain
1002,2011,Sep,30,24,19,14,17,14,9,100,72,44,1007,1005,1003,16,12,2,19,6,27,18.29,Rain
1003,2011,Oct,1,19,15,10,16,13,7,100,87,73,1008,1005,1002,16,12,3,21,8,29,9.91,Rain
1004,2011,Oct,2,18,14,10,12,9,8,96,78,60,1014,1009,1006,16,15,3,23,8,37,1.52,Rain
1005,2011,Oct,3,14,12,9,10,8,6,96,79,61,1019,1016,1013,16,16,10,14,4,21,1.27,Rain
1006,2011,Oct,4,17,13,9,11,9,8,93,77,60,1017,1016,1015,16,16,16,21,8,29,0,
1007,2011,Oct,5,22,17,12,11,7,1,80,56,31,1026,1019,1016,16,16,16,26,12,35,0,
1008,2011,Oct,6,19,14,8,5,2,-1,76,52,28,1028,1027,1025,16,16,16,16,5,23,0,
1009,2011,Oct,7,19,14,9,8,4,1,77,56,34,1032,1030,1027,16,16,16,16,3,23,0,
1010,2011,Oct,8,25,19,12,12,9,6,72,56,39,1033,1031,1029,16,16,16,19,4,26,0,
1011,2011,Oct,9,29,22,16,13,12,11,72,56,39,1030,1028,1026,16,16,16,13,4,16,0,
1012,2011,Oct,10,27,22,16,14,12,11,72,56,39,1025,1023,1021,16,16,16,13,3,16,0,
1013,2011,Oct,11,23,20,17,14,11,7,73,54,35,1023,1022,1021,16,16,16,21,10,26,0,
1014,2011,Oct,12,17,16,14,14,12,9,93,79,64,1022,1019,1014,16,15,4,34,16,47,11.43,Rain
1015,2011,Oct,13,19,17,14,18,16,14,100,97,93,1014,1009,1006,16,6,1,21,12,32,8.64,Rain
1016,2011,Oct,14,21,18,14,19,18,9,100,84,67,1005,1000,994,16,7,1,21,9,40,25.91,"Fog , Rain"
1017,2011,Oct,15,18,16,12,9,6,3,77,57,37,1009,1004,1001,16,16,16,32,12,48,0,
1018,2011,Oct,16,19,16,12,8,4,2,56,48,40,1013,1009,1004,16,16,16,29,13,42,0,
1019,2011,Oct,17,18,16,14,10,6,1,77,54,31,1009,1007,1004,16,16,16,24,13,37,T,
1020,2011,Oct,18,20,16,12,11,6,1,83,59,34,1012,1011,1009,16,16,16,14,6,21,0.25,
1021,2011,Oct,19,17,16,16,16,16,11,100,89,78,1012,1006,999,16,6,2,27,18,60,28.45,Rain
1022,2011,Oct,20,19,16,12,19,12,6,100,77,53,1006,998,994,16,12,2,19,13,50,0.25,Rain
1023,2011,Oct,21,13,12,10,6,5,4,71,65,59,1016,1012,1007,16,16,16,16,11,34,0,
1024,2011,Oct,22,16,12,8,6,6,4,86,70,53,1020,1018,1016,16,16,16,16,7,-,0,
1025,2011,Oct,23,15,13,10,7,5,2,71,59,47,1021,1020,1019,16,16,16,10,3,-,0,
1026,2011,Oct,24,16,13,10,10,9,7,77,70,62,1020,1017,1014,16,15,11,16,6,27,0,
1027,2011,Oct,25,17,13,10,10,3,-3,77,52,27,1018,1016,1014,16,16,13,26,10,42,0,
1028,2011,Oct,26,17,14,11,10,7,3,77,66,54,1017,1011,1007,16,16,14,16,5,24,0,
1029,2011,Oct,27,16,10,3,13,9,2,100,86,72,1014,1006,1003,16,7,2,27,10,40,16,Rain
1030,2011,Oct,28,9,6,2,2,-1,-5,92,64,36,1025,1021,1015,16,16,16,21,8,27,0,
1031,2011,Oct,29,7,4,1,3,1,-2,100,77,53,1024,1016,1011,16,6,1,35,14,48,50.8,"Fog , Rain , Snow"
1032,2011,Oct,30,8,4,1,1,-1,-3,100,75,49,1027,1020,1013,16,14,3,23,9,35,0.25,Snow
1033,2011,Oct,31,12,7,3,4,2,-1,85,70,54,1029,1028,1027,16,16,11,14,3,23,0,
1034,2011,Nov,1,13,10,7,5,2,-1,77,61,44,1028,1026,1025,16,16,16,26,10,32,0,
1035,2011,Nov,2,14,10,6,5,3,1,82,65,47,1030,1027,1025,16,16,13,13,3,21,0,
1036,2011,Nov,3,15,12,8,7,6,4,76,67,57,1024,1019,1014,16,15,11,23,9,29,0,
1037,2011,Nov,4,12,8,5,7,1,-5,77,58,38,1025,1017,1012,16,15,11,34,13,48,0,
1038,2011,Nov,5,9,6,2,-2,-3,-5,64,50,36,1032,1030,1026,16,16,16,24,8,35,0,
1039,2011,Nov,6,12,8,3,3,1,-5,70,58,45,1034,1032,1029,16,16,16,19,7,26,0,
1040,2011,Nov,7,17,12,7,7,6,4,89,69,48,1029,1026,1024,16,16,13,16,7,24,0,
1041,2011,Nov,8,20,16,12,10,8,6,71,60,49,1025,1024,1023,16,16,13,19,4,21,0,
1042,2011,Nov,9,18,14,11,13,11,8,96,74,52,1024,1021,1016,16,11,3,16,6,24,0,
1043,2011,Nov,10,19,14,8,14,11,7,100,78,56,1017,1010,1003,16,8,2,23,5,35,0.51,Rain
1044,2011,Nov,11,9,7,5,8,0,-4,93,68,42,1016,1007,1003,16,16,8,29,13,50,0.51,Rain
1045,2011,Nov,12,14,9,4,1,-2,-3,64,48,32,1020,1019,1016,16,16,16,23,12,35,0,
1046,2011,Nov,13,16,12,8,4,2,0,66,51,36,1021,1018,1014,16,16,16,23,9,34,0,
1047,2011,Nov,14,21,17,12,11,8,1,67,54,40,1014,1011,1007,16,16,16,24,11,37,0,
1048,2011,Nov,15,18,17,14,12,11,9,75,66,56,1014,1011,1007,16,16,16,26,8,40,T,Rain
1049,2011,Nov,16,15,13,12,13,12,10,100,86,72,1014,1010,1006,16,9,1,16,5,24,18.54,"Fog , Rain"
1050,2011,Nov,17,12,8,4,11,1,-5,79,63,46,1017,1012,1008,16,15,8,26,11,39,1.78,Rain
1051,2011,Nov,18,8,5,2,-4,-6,-7,56,47,37,1030,1027,1018,16,16,16,24,11,37,0,
1052,2011,Nov,19,11,7,3,6,-2,-5,74,55,35,1031,1028,1024,16,16,16,26,11,37,0,
1053,2011,Nov,20,18,14,9,9,7,6,80,66,52,1024,1020,1018,16,16,16,26,14,42,0,
1054,2011,Nov,21,15,12,8,11,3,-1,93,69,44,1027,1024,1020,16,14,6,24,8,32,3.05,Rain
1055,2011,Nov,22,10,8,6,8,7,3,100,87,74,1029,1024,1015,16,8,3,27,12,40,29.46,Rain
1056,2011,Nov,23,12,8,4,12,7,1,100,87,73,1016,1007,1002,16,10,1,29,11,40,11.68,Rain
1057,2011,Nov,24,12,8,3,2,1,-2,85,66,46,1022,1021,1017,16,16,16,19,8,26,0,
1058,2011,Nov,25,16,12,8,3,2,1,65,52,39,1022,1021,1019,16,16,16,21,9,29,0,
1059,2011,Nov,26,18,14,10,1,-1,-2,52,40,27,1023,1022,1020,16,16,16,14,5,23,0,
1060,2011,Nov,27,17,13,8,10,7,1,82,63,43,1022,1021,1019,16,16,14,21,8,34,0,
1061,2011,Nov,28,21,17,13,12,11,9,80,64,47,1021,1020,1019,16,16,16,21,9,29,0,
1062,2011,Nov,29,19,15,11,16,14,9,96,87,78,1018,1012,1005,16,12,2,27,12,48,11.94,Rain
1063,2011,Nov,30,11,9,6,8,3,-1,83,66,48,1014,1007,1004,16,16,14,27,14,42,0,
1064,2011,Dec,1,10,7,3,-2,-4,-8,62,48,34,1026,1022,1015,16,16,16,27,12,40,0,
1065,2011,Dec,2,11,8,4,1,-2,-4,70,54,38,1033,1028,1025,16,16,16,24,9,35,0,
1066,2011,Dec,3,8,6,3,1,-2,-4,70,58,45,1038,1037,1033,16,16,16,16,7,24,0,
1067,2011,Dec,4,13,9,6,9,6,1,89,72,55,1037,1033,1029,16,16,16,23,6,34,0,
1068,2011,Dec,5,15,12,8,11,9,8,100,89,77,1030,1027,1023,16,8,0,23,5,27,0,Fog
1069,2011,Dec,6,17,15,13,16,14,11,97,86,75,1022,1016,1013,16,9,2,24,6,34,5.08,Rain
1070,2011,Dec,7,17,11,6,16,11,5,100,95,90,1013,1006,996,16,6,2,27,7,50,42.67,Rain
1071,2011,Dec,8,7,5,2,5,-2,-5,96,71,45,1027,1015,997,16,15,6,34,15,63,4.06,Rain
1072,2011,Dec,9,11,7,2,4,1,-4,71,62,53,1028,1025,1023,16,16,13,23,8,34,0,
1073,2011,Dec,10,8,4,0,2,-6,-12,67,52,37,1033,1026,1022,16,16,16,24,10,35,0,
1074,2011,Dec,11,4,1,-2,-7,-9,-12,58,45,32,1038,1036,1033,16,16,16,16,6,23,0,
1075,2011,Dec,12,7,4,1,-7,-8,-9,56,44,31,1036,1034,1031,16,16,16,14,6,23,0,
1076,2011,Dec,13,8,4,0,-2,-6,-8,60,46,31,1030,1028,1027,16,16,14,21,7,27,0,
1077,2011,Dec,14,10,6,2,3,1,-2,71,62,53,1030,1029,1027,16,14,3,13,5,-,0,
1078,2011,Dec,15,15,12,8,9,6,4,80,69,57,1026,1016,1008,16,16,11,27,13,37,T,Rain
1079,2011,Dec,16,15,10,5,10,-2,-7,77,56,34,1021,1017,1008,16,16,16,37,12,53,0,
1080,2011,Dec,17,6,3,-1,-4,-7,-9,59,48,37,1021,1020,1019,16,16,16,23,11,35,0,
1081,2011,Dec,18,-1,-3,-6,-9,-13,-17,65,47,28,1027,1024,1021,16,16,16,23,7,32,0,
1082,2011,Dec,19,8,3,-2,12,-4,-12,66,54,42,1026,1020,1015,16,16,13,27,12,40,0,
1083,2011,Dec,20,9,7,5,3,0,-3,82,64,45,1023,1021,1015,16,16,14,23,8,37,0.25,Rain
1084,2011,Dec,21,17,11,6,14,9,3,96,89,82,1021,1013,1006,16,12,3,39,10,56,2.79,Rain
1085,2011,Dec,22,14,12,9,8,4,2,72,60,47,1019,1016,1009,16,16,14,24,9,35,1.52,Rain
1086,2011,Dec,23,9,6,2,8,4,-6,100,77,53,1023,1015,1009,16,11,3,26,11,37,19.05,Rain
1087,2011,Dec,24,2,1,-2,-7,-8,-10,63,54,44,1032,1029,1023,16,16,16,24,9,32,0,
1088,2011,Dec,25,8,4,-1,1,-3,-11,70,57,44,1030,1022,1012,16,16,16,26,9,35,0,
1089,2011,Dec,26,7,6,3,0,-3,-5,70,56,41,1026,1021,1012,16,16,16,29,14,45,0,
1090,2011,Dec,27,14,9,3,13,6,-3,100,79,57,1023,1006,992,16,11,3,34,13,60,25.91,Rain
1091,2011,Dec,28,10,5,-1,4,-3,-10,74,59,44,1010,1002,995,16,16,16,35,19,56,0,
1092,2011,Dec,29,3,-1,-4,-4,-11,-14,56,46,35,1017,1016,1015,16,16,16,26,11,37,0,
1093,2011,Dec,30,11,7,3,7,1,-3,86,65,44,1017,1016,1014,16,16,16,16,5,23,0,
1094,2011,Dec,31,12,10,8,7,5,3,86,73,59,1017,1012,1009,16,16,14,21,9,27,0.25,
1095,2012,Jan,1,11,8,5,8,4,3,82,71,59,1020,1013,1005,16,16,10,24,10,35,1.27,Rain
1096,2012,Jan,2,10,6,1,4,-7,-9,74,56,37,1010,1007,1005,16,16,16,40,17,52,0,
1097,2012,Jan,3,1,-4,-9,-6,-13,-18,69,54,38,1021,1014,1009,16,16,16,32,17,48,0,
1098,2012,Jan,4,-3,-7,-11,-11,-16,-19,61,47,32,1024,1020,1015,16,16,16,26,12,35,0,
1099,2012,Jan,5,4,1,-3,-6,-8,-11,56,50,44,1015,1013,1010,16,16,16,26,10,35,0,
1100,2012,Jan,6,12,7,2,-1,-3,-6,64,51,38,1014,1010,1007,16,16,13,23,11,35,0,
1101,2012,Jan,7,17,12,8,3,-1,-3,53,43,33,1015,1009,1006,16,16,16,24,11,37,0,
1102,2012,Jan,8,8,4,1,-3,-6,-9,53,48,43,1027,1022,1016,16,16,16,26,13,39,0,
1103,2012,Jan,9,5,2,-1,-2,-7,-9,70,52,34,1027,1023,1015,16,16,16,23,6,32,0,
1104,2012,Jan,10,8,4,1,-3,-4,-7,75,60,45,1016,1013,1011,16,15,10,23,12,29,0,
1105,2012,Jan,11,9,6,3,3,-1,-4,70,58,45,1019,1016,1010,16,15,6,23,9,32,1.78,Rain
1106,2012,Jan,12,7,6,5,7,6,4,100,93,86,1010,1001,997,16,6,2,48,15,64,35.05,Rain
1107,2012,Jan,13,10,4,-2,8,-1,-12,100,73,46,1009,999,990,16,11,1,40,18,58,2.29,Rain
1108,2012,Jan,14,0,-1,-3,-8,-9,-12,58,52,45,1019,1014,1010,16,16,16,27,14,40,T,
1109,2012,Jan,15,-3,-6,-9,-12,-18,-21,54,42,30,1035,1031,1027,16,16,16,27,14,40,0,
1110,2012,Jan,16,3,-3,-9,-1,-12,-18,75,57,39,1037,1031,1021,16,15,6,27,8,42,1.02,"Rain , Snow"
1111,2012,Jan,17,12,7,2,8,3,-2,93,85,77,-,-,-,16,12,4,27,13,42,4.83,Rain
1112,2012,Jan,18,12,4,-4,8,-8,-13,77,56,35,1022,1017,1013,16,16,16,35,17,56,0,
1113,2012,Jan,19,3,-2,-7,-4,-10,-16,69,57,44,1025,1020,1014,16,16,16,26,11,39,0,
1114,2012,Jan,20,2,-1,-4,-5,-12,-16,63,47,31,1026,1021,1014,16,16,16,29,12,39,0,
1115,2012,Jan,21,-2,-3,-6,-5,-7,-12,88,67,46,1026,1020,1015,16,6,0,27,16,39,9.91,"Fog , Snow"
1116,2012,Jan,22,1,-3,-8,-2,-7,-13,82,72,62,1034,1032,1030,16,16,16,26,14,35,0,
1117,2012,Jan,23,12,7,1,11,5,-2,100,91,82,1030,1020,1012,16,6,1,27,12,45,9.4,"Fog , Rain"
1118,2012,Jan,24,12,9,6,9,4,-1,92,73,53,1020,1016,1012,16,14,11,23,13,35,0,
1119,2012,Jan,25,7,4,2,-2,-4,-4,59,54,49,1026,1024,1023,16,16,16,26,11,40,0,
1120,2012,Jan,26,4,3,1,4,0,-4,100,80,59,1024,1019,1010,16,10,4,21,6,27,4.57,"Rain , Snow"
1121,2012,Jan,27,15,10,4,14,8,-2,100,77,53,1011,1002,993,16,8,0,40,14,58,11.94,"Fog , Rain"
1122,2012,Jan,28,7,4,3,-3,-4,-5,57,53,49,1017,1014,1011,16,16,16,27,16,42,0,
1123,2012,Jan,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,
1124,2012,Jan,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
1125,2012,Jan,31,13,12,12,-1,-1,-1,41,39,37,1017,1017,1016,16,16,16,21,14,29,0,
1126,2012,Feb,1,17,13,9,6,3,-1,71,56,41,1016,1014,1011,16,16,11,32,13,45,0.76,Rain
1127,2012,Feb,2,10,6,2,1,-2,-6,65,59,52,1024,1019,1016,16,16,16,26,11,42,0,
1128,2012,Feb,3,7,3,-1,-7,-8,-9,58,46,33,1031,1028,1025,16,16,16,26,11,37,0,
1129,2012,Feb,4,8,5,2,-5,-6,-6,52,46,40,1027,1023,1020,16,16,16,24,8,32,0,
1130,2012,Feb,5,4,2,0,-6,-8,-9,61,51,40,1022,1021,1019,16,16,16,16,10,27,0,
1131,2012,Feb,6,11,6,1,-3,-5,-8,61,48,35,1021,1018,1014,16,16,16,26,13,35,0,
1132,2012,Feb,7,9,7,3,-3,-3,-6,55,47,39,1024,1019,1014,16,16,16,26,10,35,0,
1133,2012,Feb,8,3,2,-1,-1,-5,-12,92,64,35,1026,1022,1019,16,11,2,21,7,24,0.25,Snow
1134,2012,Feb,9,8,4,-1,-2,-6,-9,92,62,31,1021,1019,1018,16,15,6,24,11,32,T,
1135,2012,Feb,10,7,4,1,-1,-5,-7,76,58,39,1021,1017,1013,16,15,10,24,10,32,0,
1136,2012,Feb,11,3,2,0,0,-2,-7,96,74,52,1012,1007,1001,16,8,2,24,9,35,2.03,Snow
1137,2012,Feb,12,0,-3,-7,-6,-11,-19,58,47,36,1015,1010,1005,16,13,1,37,16,52,T,Snow
1138,2012,Feb,13,7,2,-2,-7,-9,-11,58,44,30,1017,1015,1014,16,16,16,29,13,45,0,
1139,2012,Feb,14,8,6,2,2,-7,-12,70,47,23,1020,1018,1016,16,16,13,32,7,40,0.51,Rain
1140,2012,Feb,15,8,6,4,4,2,-1,92,77,62,1025,1023,1022,16,13,5,16,6,23,0.25,Rain
1141,2012,Feb,16,7,4,2,5,2,-2,96,78,60,1026,1022,1017,16,10,5,19,7,29,4.83,Rain
1142,2012,Feb,17,10,8,5,6,1,-7,96,64,31,1017,1015,1013,16,12,4,26,11,42,0.76,Rain
1143,2012,Feb,18,9,6,2,2,-4,-8,79,56,33,1019,1016,1012,16,16,10,26,10,35,0.51,Rain
1144,2012,Feb,19,7,4,2,-3,-6,-8,70,53,36,1019,1016,1014,16,16,16,29,11,37,0,
1145,2012,Feb,20,8,4,-1,-7,-9,-11,58,42,25,-,-,-,16,16,16,27,12,40,0,
1146,2012,Feb,21,8,4,0,3,-3,-11,71,55,38,1026,1018,1012,16,16,16,26,12,43,0,
1147,2012,Feb,22,14,10,6,5,1,-3,76,54,32,1011,1005,999,16,16,13,26,10,39,0,
1148,2012,Feb,23,14,11,8,6,0,-4,80,57,33,1008,1001,995,16,16,16,34,13,48,0,
1149,2012,Feb,24,8,5,2,6,3,-4,100,71,42,1007,1001,994,16,8,2,34,13,52,15.24,Rain
1150,2012,Feb,25,7,4,1,-4,-7,-14,59,47,35,1017,1004,996,16,16,16,35,24,66,T,
1151,2012,Feb,26,7,3,-2,-8,-11,-14,50,39,28,1031,1028,1019,16,16,16,45,14,66,0,
1152,2012,Feb,27,15,9,2,2,-2,-8,64,50,35,1030,1024,1019,16,16,16,23,5,35,0,
1153,2012,Feb,28,10,7,4,0,-6,-7,48,40,31,1029,1027,1022,16,16,16,34,9,56,0,
1154,2012,Feb,29,6,4,3,4,1,-6,100,73,45,1028,1018,1008,16,8,2,24,6,34,9.4,Rain
1155,2012,Mar,1,5,4,3,4,2,-1,100,90,79,1015,1008,1004,16,13,4,16,3,24,3.3,Rain
1156,2012,Mar,2,6,3,1,4,-1,-3,92,84,75,1020,1016,1009,16,15,5,29,13,40,4.06,Rain
1157,2012,Mar,3,13,9,6,9,3,-8,100,62,24,1009,1002,998,16,10,0,26,6,45,3.05,"Fog , Rain"
1158,2012,Mar,4,7,5,2,-4,-7,-8,64,50,36,1007,1005,1002,16,16,11,26,11,47,0,
1159,2012,Mar,5,7,2,-2,-5,-12,-18,59,43,26,1029,1017,1008,16,16,16,27,14,39,0,
1160,2012,Mar,6,7,2,-4,-4,-11,-16,54,41,27,1037,1034,1030,16,16,16,23,11,37,0,
1161,2012,Mar,7,17,10,3,6,-1,-4,70,50,29,1035,1031,1027,16,16,16,26,13,39,0,
1162,2012,Mar,8,22,17,12,9,8,7,77,62,47,1026,1019,1010,16,16,16,27,11,50,0,
1163,2012,Mar,9,18,11,3,9,-3,-9,70,49,27,1026,1019,1010,16,16,11,29,14,50,0.51,Rain
1164,2012,Mar,10,6,2,-2,-10,-12,-15,44,36,28,1034,1031,1026,16,16,16,27,11,52,0,
1165,2012,Mar,11,16,9,2,-2,-5,-9,49,39,28,1034,1030,1027,16,16,16,29,12,39,0,
1166,2012,Mar,12,22,15,8,6,1,-2,54,40,26,1028,1024,1020,16,16,16,21,7,35,0,
1167,2012,Mar,13,23,18,12,13,11,6,86,66,46,1020,1016,1013,16,15,13,23,9,32,1.02,Rain
1168,2012,Mar,14,21,16,10,11,-2,-9,60,36,12,1022,1019,1016,16,16,16,27,7,35,0,
1169,2012,Mar,15,11,9,6,6,4,4,92,79,66,1028,1026,1023,16,14,8,21,11,27,0,
1170,2012,Mar,16,11,8,6,8,6,5,100,87,74,1026,1023,1020,10,6,2,16,5,23,0.76,Rain
1171,2012,Mar,17,17,12,7,8,7,6,93,75,57,1029,1026,1022,16,13,6,19,8,29,0,
1172,2012,Mar,18,18,13,8,10,7,6,93,77,60,1029,1027,1023,16,11,5,19,5,27,0,
1173,2012,Mar,19,23,18,13,13,10,7,86,66,45,1023,1022,1021,16,14,10,19,7,27,0,
1174,2012,Mar,20,23,18,13,15,13,11,93,77,61,1028,1026,1024,16,13,4,16,5,24,0,
1175,2012,Mar,21,19,17,14,14,13,13,100,87,73,1029,1027,1026,16,8,2,16,6,23,0,
1176,2012,Mar,22,26,19,13,15,14,13,100,77,54,1027,1023,1019,16,8,1,19,5,31,0,Fog
1177,2012,Mar,23,24,19,14,15,10,2,78,57,36,1019,1018,1017,16,15,11,23,7,34,0,
1178,2012,Mar,24,18,16,14,7,-1,-8,62,42,22,1019,1017,1015,16,16,14,24,11,39,0,Rain
1179,2012,Mar,25,11,9,7,6,4,2,80,73,65,1016,1011,1007,16,15,3,26,11,37,1.52,Rain
1180,2012,Mar,26,12,7,1,7,-4,-15,77,49,21,1020,1011,1005,16,16,16,37,12,69,0,
1181,2012,Mar,27,11,5,-1,-13,-17,-19,28,20,11,1025,1023,1020,16,16,16,23,9,39,0,
1182,2012,Mar,28,19,13,7,9,1,-12,60,42,23,1021,1009,1001,16,16,10,27,9,42,0.51,Rain
1183,2012,Mar,29,16,11,6,7,1,-3,63,52,41,1016,1009,1002,16,16,16,29,14,50,0,
1184,2012,Mar,30,14,9,4,2,-4,-8,60,41,22,1019,1016,1014,16,16,11,23,7,37,2.79,Rain
1185,2012,Mar,31,6,5,3,4,3,2,100,88,76,1017,1013,1011,16,11,3,32,11,42,6.6,Rain
1186,2012,Apr,1,11,8,6,8,4,2,100,80,59,1013,1008,1003,16,12,2,19,4,24,12.95,Rain
1187,2012,Apr,2,14,9,4,8,0,-10,93,58,22,1012,1006,1002,16,14,3,27,13,50,1.02,Rain
1188,2012,Apr,3,18,11,4,-6,-9,-11,45,30,14,1014,1011,1008,16,16,16,24,9,42,0,
1189,2012,Apr,4,20,14,8,-1,-6,-11,41,29,17,1008,1004,1000,16,16,16,27,9,43,0,
1190,2012,Apr,5,14,10,6,-2,-4,-5,53,41,28,1014,1010,1007,16,16,16,24,8,37,0,
1191,2012,Apr,6,15,9,3,-4,-6,-8,54,38,21,1017,1014,1012,16,16,16,24,11,37,0,
1192,2012,Apr,7,16,11,4,-6,-8,-11,39,27,15,1019,1016,1014,16,16,16,26,9,43,0,
1193,2012,Apr,8,19,13,7,-1,-7,-8,37,26,15,1016,1009,1004,16,16,16,27,13,53,0,
1194,2012,Apr,9,18,14,9,-1,-6,-8,44,31,17,1007,1005,1003,16,16,16,37,18,66,0,
1195,2012,Apr,10,16,12,7,2,-1,-4,61,44,26,1009,1006,1004,16,16,16,26,9,40,T,
1196,2012,Apr,11,12,9,6,1,-1,-4,70,53,35,1012,1010,1008,16,16,16,19,8,34,T,Rain
1197,2012,Apr,12,16,11,6,1,0,-3,70,50,30,1020,1016,1013,16,16,16,21,8,35,0,
1198,2012,Apr,13,18,12,6,0,-2,-5,58,40,21,1023,1021,1020,16,16,16,19,5,26,0,
1199,2012,Apr,14,22,16,10,4,-1,-3,42,31,19,1023,1020,1016,16,16,14,13,5,-,T,Rain
1200,2012,Apr,15,25,20,14,13,11,3,69,53,37,1017,1016,1014,16,16,14,24,6,37,T,Rain
1201,2012,Apr,16,31,25,18,14,13,12,68,54,40,1016,1015,1012,16,15,13,24,9,47,0,
1202,2012,Apr,17,26,21,16,14,4,-1,61,39,17,1021,1018,1013,16,16,16,23,9,37,0,
1203,2012,Apr,18,17,13,9,7,1,-1,77,55,32,1025,1022,1020,16,16,14,21,8,31,0.25,Rain
1204,2012,Apr,19,21,15,8,8,7,5,86,61,36,1020,1019,1016,16,14,10,21,3,31,1.02,Rain
1205,2012,Apr,20,22,17,12,13,8,5,93,66,39,1017,1014,1011,16,16,6,23,8,35,0,
1206,2012,Apr,21,22,17,12,14,13,13,93,80,66,1012,1009,1005,16,11,3,35,8,55,5.59,Rain
1207,2012,Apr,22,12,10,8,13,8,6,100,87,74,1009,1005,992,16,8,2,37,14,55,62.23,Rain
1208,2012,Apr,23,12,9,6,12,8,3,100,86,71,995,991,987,16,9,2,26,11,45,5.59,Rain
1209,2012,Apr,24,15,10,5,3,0,-4,76,53,30,1006,999,995,16,16,16,27,10,43,0,
1210,2012,Apr,25,17,12,6,5,0,-2,70,50,29,1013,1009,1007,16,16,16,19,4,35,T,
1211,2012,Apr,26,16,12,7,13,9,1,100,76,52,1013,1007,1002,16,9,2,16,9,32,0.76,Rain
1212,2012,Apr,27,13,9,5,13,1,-4,100,70,39,1021,1011,1002,16,15,4,29,15,52,1.02,
1213,2012,Apr,28,16,9,3,-1,-3,-6,59,42,24,1024,1021,1019,16,16,16,21,10,32,0,
1214,2012,Apr,29,17,12,7,-1,-6,-9,53,35,16,1024,1021,1018,16,16,16,26,9,43,0,
1215,2012,Apr,30,17,12,6,6,-3,-8,71,47,23,1028,1025,1023,16,16,16,21,7,37,0,
1216,2012,May,1,20,16,11,14,11,6,100,82,63,1022,1017,1015,16,9,2,21,6,35,15.75,Rain
1217,2012,May,2,12,11,10,10,9,8,96,90,83,1023,1021,1019,16,11,3,21,9,29,2.03,Rain
1218,2012,May,3,14,12,10,12,11,9,100,93,86,1024,1021,1018,16,7,1,13,4,23,11.94,Rain
1219,2012,May,4,23,18,12,17,13,12,100,84,68,1020,1016,1011,14,7,1,16,3,26,2.54,Rain
1220,2012,May,5,17,16,13,14,13,12,100,89,78,1018,1015,1012,13,9,4,14,5,21,0,
1221,2012,May,6,18,15,12,13,9,5,93,72,51,1021,1019,1017,16,14,8,16,6,27,0,
1222,2012,May,7,18,15,11,11,7,4,69,60,51,1021,1020,1019,16,16,16,16,6,37,0.25,Rain
1223,2012,May,8,19,16,13,14,12,8,93,80,67,1018,1014,1010,16,15,6,24,8,43,1.02,Rain
1224,2012,May,9,21,17,14,18,17,14,100,89,78,1010,1006,1002,11,6,2,16,5,27,8.38,Rain
1225,2012,May,10,18,14,11,14,8,1,100,68,36,1010,1002,999,16,12,3,21,9,48,4.83,Rain
1226,2012,May,11,20,15,9,3,1,-3,61,42,22,1020,1015,1011,16,16,16,26,9,48,0,
1227,2012,May,12,26,19,12,8,3,-1,54,38,21,1024,1022,1020,16,16,16,19,7,32,0,
1228,2012,May,13,27,22,17,14,10,7,66,49,32,1022,1020,1018,16,16,16,19,7,31,0,
1229,2012,May,14,21,19,17,16,14,13,84,74,63,1021,1019,1002,16,16,13,23,6,35,T,Rain
1230,2012,May,15,18,17,16,18,16,14,100,92,84,1020,1016,1014,16,7,1,16,5,32,13.72,"Fog , Rain"
1231,2012,May,16,26,21,16,19,17,13,100,79,57,1015,1013,1010,16,6,1,14,3,27,2.29,"Fog , Rain"
1232,2012,May,17,22,17,12,12,6,3,67,49,31,1021,1018,1013,16,16,16,24,7,40,0,
1233,2012,May,18,22,17,12,9,6,3,67,49,31,1024,1022,1021,16,16,16,19,7,27,0,
1234,2012,May,19,27,19,12,10,7,4,72,49,26,1022,1021,1020,16,16,16,16,5,27,0,
1235,2012,May,20,26,20,14,10,6,1,64,44,23,1025,1023,1021,16,16,16,24,10,34,0,
1236,2012,May,21,17,16,14,17,14,11,100,84,67,1024,1021,1016,16,6,1,27,12,35,35.56,"Fog , Rain"
